clientnum,attrition_flag,dependent_count,card_category,months_on_book,months_inactive_12_mon,contacts_count_12_mon,credit_limit,avg_open_to_buy,avg_utilization_ratio
718216008,Existing Customer,3,Blue,38,2,3,16920,14763,0.127
778170633,Existing Customer,5,Blue,38,2,2,34516,33859,0.019
771833433,Attrited Customer,2,Blue,38,2,4,29893,29893,0
803415183,Existing Customer,3,Silver,38,3,1,34516,33859,0.019
780000258,Existing Customer,3,Blue,38,2,5,20912,20912,0
786509358,Existing Customer,3,Blue,38,1,4,4198,2416,0.424
719136183,Existing Customer,3,Blue,38,1,3,3541,2097,0.408
778155558,Existing Customer,3,Blue,38,1,2,23973,23973,0
713461533,Existing Customer,3,Blue,38,2,1,29200,27890,0.045
783366483,Existing Customer,3,Blue,38,3,3,11474,10411,0.093
718815108,Existing Customer,2,Blue,38,3,1,6030,4715,0.218
718672233,Existing Customer,1,Blue,38,2,2,23007,21768,0.054
708414033,Existing Customer,4,Blue,38,3,3,2845,1692,0.405
718917408,Existing Customer,3,Blue,38,3,3,3115,1979,0.365
758833758,Existing Customer,4,Blue,38,3,3,1862,1017,0.454
717007458,Existing Customer,2,Blue,38,3,3,2457,1406,0.428
719036883,Existing Customer,1,Blue,38,3,2,4668,4668,0
714901383,Existing Customer,2,Blue,38,3,3,9183,6992,0.239
721233033,Attrited Customer,2,Blue,38,2,3,4915,4451,0.094
826717533,Existing Customer,3,Blue,38,1,1,16105,15381,0.045
708355683,Existing Customer,4,Blue,38,2,3,16815,16815,0
719987733,Attrited Customer,3,Blue,38,3,3,5026,5026,0
812449758,Attrited Customer,3,Blue,38,3,2,12254,12254,0
801709308,Existing Customer,4,Blue,38,1,2,5366,4398,0.18
719888358,Existing Customer,1,Blue,38,3,5,18432,17010,0.077
789744033,Existing Customer,2,Blue,38,1,1,19999,18992,0.05
710521383,Existing Customer,3,Blue,38,2,0,9810,7972,0.187
712166583,Existing Customer,0,Blue,38,3,3,4096,2628,0.358
715611933,Existing Customer,4,Blue,38,4,2,23692,21290,0.101
720301458,Existing Customer,1,Blue,38,1,2,19709,17785,0.098
826471458,Attrited Customer,3,Blue,38,3,3,6967,5200,0.254
709289358,Existing Customer,3,Blue,38,1,2,8101,6835,0.156
715824108,Existing Customer,1,Blue,38,1,3,3773,2482,0.342
804462633,Attrited Customer,3,Blue,38,3,3,7084,7084,0
719816583,Attrited Customer,3,Blue,38,2,2,8989,8437,0.061
789150633,Existing Customer,3,Blue,38,3,2,3026,1138,0.624
708119658,Existing Customer,4,Blue,38,2,1,12836,11802,0.081
811554708,Existing Customer,3,Blue,38,6,4,26516,25082,0.054
714505683,Existing Customer,4,Blue,38,3,2,34516,34516,0
712115958,Existing Customer,3,Blue,38,3,4,2808,544,0.806
808705758,Existing Customer,3,Blue,38,2,3,20348,18616,0.085
712263258,Existing Customer,2,Blue,38,3,3,2468,2468,0
720487308,Existing Customer,1,Blue,38,3,2,15898,15898,0
805282908,Existing Customer,5,Blue,38,3,2,7599,6499,0.145
711546333,Existing Customer,3,Blue,38,3,1,7958,6399,0.196
709229358,Existing Customer,5,Blue,38,1,4,2601,997,0.617
714169083,Existing Customer,4,Blue,38,2,0,34516,32877,0.047
716931183,Existing Customer,5,Blue,38,4,4,7560,6772,0.104
710493558,Attrited Customer,1,Blue,38,2,2,1803,1803,0
738899658,Attrited Customer,2,Blue,38,2,3,3120,603,0.807
772879158,Existing Customer,5,Blue,38,1,2,7357,6288,0.145
789185508,Existing Customer,2,Blue,38,2,1,5536,4780,0.137
715294083,Attrited Customer,2,Blue,38,3,2,10309,10309,0
712429458,Existing Customer,2,Blue,38,3,3,4772,3002,0.371
780068283,Existing Customer,1,Blue,38,3,3,1891,969,0.488
717444558,Existing Customer,1,Blue,38,1,3,2623,909,0.653
793412958,Existing Customer,4,Blue,38,1,3,2440,939,0.615
789586833,Existing Customer,3,Blue,38,2,1,2883,1151,0.601
710635083,Existing Customer,4,Blue,38,1,2,28327,27745,0.021
797748708,Existing Customer,4,Blue,38,3,4,3936,1912,0.514
712463883,Existing Customer,2,Silver,38,2,3,34516,33110,0.041
819363708,Existing Customer,1,Blue,38,2,3,2387,905,0.621
788717358,Existing Customer,2,Blue,38,2,2,7062,5807,0.178
715670058,Existing Customer,3,Blue,38,2,4,34516,32854,0.048
711047658,Existing Customer,3,Blue,38,2,2,1781,466,0.738
815015283,Existing Customer,4,Blue,38,2,2,2655,1005,0.621
708084558,Attrited Customer,3,Blue,38,3,3,8258,6487,0.214
719343633,Existing Customer,3,Blue,38,3,3,8892,8003,0.1
713251008,Existing Customer,2,Blue,38,3,1,2960,1107,0.626
718137183,Existing Customer,1,Blue,38,2,3,3331,1080,0.676
787507833,Existing Customer,1,Blue,38,2,1,3343,1523,0.544
780684933,Existing Customer,3,Blue,38,1,3,3051,1268,0.584
788142483,Existing Customer,3,Silver,38,3,1,34516,33238,0.037
718256658,Existing Customer,3,Blue,38,5,1,2728,2728,0
813971283,Existing Customer,4,Blue,38,1,2,2510,1002,0.601
789466008,Existing Customer,5,Blue,38,3,4,24033,23421,0.025
788275083,Existing Customer,3,Blue,38,3,4,15483,13764,0.111
771529608,Existing Customer,2,Blue,38,6,0,10747,9720,0.096
822948708,Existing Customer,3,Blue,38,2,2,3131,2282,0.271
713600958,Existing Customer,1,Blue,38,5,3,34516,32440,0.06
711688983,Existing Customer,2,Blue,38,2,3,21382,19690,0.079
716855058,Attrited Customer,4,Blue,38,2,4,1757,1757,0
708442158,Existing Customer,1,Blue,38,2,4,6182,4666,0.245
770268933,Existing Customer,5,Silver,38,2,2,33521,32593,0.028
780383358,Existing Customer,3,Blue,38,1,0,5649,4901,0.132
712303908,Existing Customer,4,Blue,38,1,2,2633,709,0.731
770293758,Existing Customer,3,Blue,38,1,2,2111,1064,0.496
827074758,Existing Customer,3,Blue,38,1,4,1538,670,0.564
751422258,Existing Customer,4,Blue,38,3,2,5583,5583,0
771795933,Attrited Customer,4,Blue,38,3,4,34516,31999,0.073
719105433,Existing Customer,3,Blue,38,3,3,6448,5361,0.169
758106108,Existing Customer,2,Blue,38,2,1,7486,5728,0.235
718396533,Existing Customer,3,Blue,38,3,3,8185,6629,0.19
714435408,Existing Customer,3,Blue,38,3,1,12663,11635,0.081
779135808,Existing Customer,2,Blue,38,1,4,3609,2583,0.284
710744433,Existing Customer,1,Blue,38,2,0,2578,154,0.94
716982483,Existing Customer,2,Blue,38,4,2,1438.3,1438.3,0
713980383,Attrited Customer,3,Blue,38,2,4,11025,11025,0
711294258,Existing Customer,1,Blue,38,3,3,2642,265,0.9
820599333,Existing Customer,5,Blue,38,2,2,1438.3,834.3,0.42
717995958,Existing Customer,3,Blue,38,1,4,1634,171,0.895
718338708,Existing Customer,1,Blue,38,2,2,5481,5481,0
789114408,Existing Customer,1,Blue,38,1,4,4182,4182,0
718921683,Existing Customer,4,Blue,38,6,3,9738,7903,0.188
819969933,Existing Customer,2,Blue,38,2,2,5070,5070,0
715253433,Existing Customer,4,Blue,38,2,3,5543,4171,0.248
793345008,Existing Customer,3,Blue,38,1,3,1438.3,1438.3,0
711796683,Existing Customer,2,Blue,38,4,2,7398,5817,0.214
709407933,Existing Customer,3,Silver,38,3,4,34516,32714,0.052
713025558,Attrited Customer,5,Blue,38,2,3,1438.3,1438.3,0
710201058,Existing Customer,4,Blue,38,3,2,1485,749,0.496
785218458,Existing Customer,2,Blue,38,1,3,2505,223,0.911
789325008,Existing Customer,3,Blue,38,3,1,7862,5871,0.253
709892658,Existing Customer,5,Blue,38,3,2,1605,305,0.81
789599283,Existing Customer,3,Blue,38,3,2,2002,554,0.723
715040208,Existing Customer,2,Blue,38,3,3,5076,4205,0.172
710086308,Existing Customer,4,Blue,38,2,0,3645,2466,0.323
769053033,Attrited Customer,1,Blue,38,2,5,4142,1625,0.608
717890583,Existing Customer,1,Blue,38,1,2,3503,1931,0.449
714204108,Existing Customer,5,Blue,38,3,0,2144,652,0.696
708357183,Existing Customer,3,Blue,38,2,3,1438.3,1438.3,0
714075708,Existing Customer,4,Gold,38,3,1,34516,33090,0.041
718267233,Existing Customer,1,Silver,38,3,3,34516,32601,0.055
719531133,Existing Customer,4,Blue,38,2,3,2505,2505,0
709080783,Existing Customer,1,Blue,38,1,3,1737,1737,0
719073483,Attrited Customer,3,Blue,38,3,3,9234,9234,0
780034083,Existing Customer,3,Blue,38,2,2,2151,2151,0
789076083,Existing Customer,3,Blue,38,3,2,2775,1300,0.532
713666058,Existing Customer,5,Blue,38,1,3,3276,1361,0.585
749067633,Existing Customer,2,Blue,38,2,3,3682,3682,0
711061908,Existing Customer,1,Blue,38,2,3,1449,700,0.517
744231708,Existing Customer,2,Blue,38,3,3,1513,725,0.521
711780108,Existing Customer,4,Blue,38,3,2,4120,2542,0.383
714083208,Existing Customer,3,Blue,38,2,2,1585,281,0.823
779643858,Existing Customer,1,Blue,38,5,2,2033,996,0.51
721012983,Existing Customer,3,Blue,38,1,2,12935,11518,0.11
814586958,Existing Customer,2,Blue,38,3,2,3264,1222,0.626
789319458,Existing Customer,5,Blue,38,2,3,22639,21158,0.065
769974258,Existing Customer,3,Blue,38,2,3,19724,19724,0
713730108,Existing Customer,4,Blue,38,2,2,11596,10338,0.108
779931783,Attrited Customer,2,Blue,38,3,3,34516,34516,0
714034158,Existing Customer,4,Blue,38,2,3,3331,2024,0.392
824812983,Existing Customer,3,Blue,38,1,1,6318,4921,0.221
780567408,Existing Customer,3,Blue,38,1,2,3027,1356,0.552
795784008,Attrited Customer,3,Blue,38,2,3,3889,1372,0.647
716328558,Existing Customer,2,Blue,38,5,2,11434,11434,0
711253383,Attrited Customer,2,Blue,38,2,3,4382,4382,0
719245983,Existing Customer,4,Blue,38,3,2,13816,12861,0.069
713985183,Existing Customer,5,Blue,38,5,2,2799,387,0.862
767802483,Existing Customer,4,Blue,38,3,3,5005,4036,0.194
711671058,Attrited Customer,1,Blue,38,2,2,1438.3,1438.3,0
714616308,Existing Customer,4,Blue,38,4,1,7182,5408,0.247
712278108,Existing Customer,2,Blue,38,3,1,1963,851,0.566
772329183,Existing Customer,5,Blue,38,4,1,5219,4138,0.207
771332283,Existing Customer,4,Blue,38,1,3,4601,2084,0.547
709762008,Existing Customer,4,Blue,38,1,1,2090,1297,0.379
809811858,Attrited Customer,5,Blue,38,3,2,1504,1504,0
717125958,Existing Customer,3,Blue,38,5,1,2652,1071,0.596
720818658,Existing Customer,1,Blue,38,3,3,1438.3,1438.3,0
809378133,Existing Customer,3,Blue,38,1,2,1521,1521,0
710410158,Attrited Customer,2,Blue,38,4,3,34516,34516,0
826490133,Existing Customer,4,Blue,38,3,2,10039,8439,0.159
751607058,Existing Customer,2,Blue,38,3,3,1686,1686,0
715197633,Existing Customer,3,Blue,38,4,2,9449,7535,0.203
720403008,Existing Customer,3,Blue,38,4,1,11486,11486,0
719153433,Existing Customer,4,Blue,38,2,1,2542,1692,0.334
714895608,Existing Customer,2,Blue,38,4,3,2792,1417,0.492
716951658,Existing Customer,3,Blue,38,3,1,5536,5536,0
711487533,Attrited Customer,3,Blue,38,3,2,1438.3,1438.3,0
710443833,Existing Customer,2,Blue,38,4,2,2123,1128,0.469
711447783,Existing Customer,2,Blue,38,2,3,2375,1022,0.57
789095958,Attrited Customer,1,Blue,38,3,3,7603,6859,0.098
719034183,Existing Customer,3,Blue,38,1,3,1555,189,0.878
716510658,Attrited Customer,0,Blue,38,3,3,2595,242,0.907
792300858,Existing Customer,3,Blue,38,2,2,4269,2417,0.434
766550808,Existing Customer,3,Blue,38,6,1,4195,1755,0.582
718941183,Existing Customer,1,Blue,38,2,2,1832,1084,0.408
714981483,Existing Customer,3,Blue,38,2,1,2808,1088,0.613
787506558,Existing Customer,3,Blue,38,1,1,10762,10059,0.065
720731808,Attrited Customer,3,Blue,38,3,4,2437,2437,0
756736008,Existing Customer,2,Blue,38,2,3,2911,1440,0.505
821813058,Existing Customer,1,Blue,38,2,1,11946,10774,0.098
720563958,Existing Customer,3,Blue,38,1,3,4025,4025,0
714506583,Existing Customer,4,Blue,38,3,1,1438.3,1438.3,0
789772983,Existing Customer,3,Blue,38,3,3,4694,4694,0
720777558,Existing Customer,4,Blue,38,2,2,2671,958,0.641
772415808,Existing Customer,5,Blue,38,3,1,2926,2210,0.245
827712108,Existing Customer,5,Blue,38,1,2,2346,973,0.585
789419658,Existing Customer,4,Blue,38,2,1,1438.3,1438.3,0
788132208,Existing Customer,2,Blue,38,2,1,1989,986,0.504
794719983,Attrited Customer,4,Blue,38,2,3,2616,111,0.958
790221633,Existing Customer,4,Blue,38,3,3,3897,1601,0.589
711701958,Existing Customer,1,Blue,38,3,3,11367,9368,0.176
780277458,Existing Customer,2,Blue,38,2,3,2904,387,0.867
797150733,Attrited Customer,3,Blue,38,2,2,1643,1643,0
709520058,Attrited Customer,5,Blue,38,2,2,19138,19138,0
779905008,Attrited Customer,4,Blue,38,2,1,1779,1779,0
716351208,Existing Customer,3,Blue,38,3,2,4095,1578,0.615
717684858,Existing Customer,3,Blue,38,3,3,22304,20971,0.06
716963283,Attrited Customer,3,Blue,38,2,3,3165,648,0.795
719449533,Attrited Customer,3,Blue,38,2,3,2655,372,0.86
819214233,Existing Customer,3,Blue,38,2,2,1530,1530,0
720589008,Existing Customer,3,Blue,38,3,2,4072,2478,0.391
716968683,Existing Customer,5,Blue,38,2,3,11287,9774,0.134
771336783,Existing Customer,3,Blue,38,3,2,1759,414,0.765
711382458,Attrited Customer,5,Blue,38,3,5,1438.3,1438.3,0
710780883,Existing Customer,5,Blue,38,2,3,2446,985,0.597
772585008,Existing Customer,4,Blue,38,3,1,3187,1250,0.608
712804383,Existing Customer,0,Blue,38,1,2,2143,949,0.557
779859558,Attrited Customer,3,Blue,38,2,4,2452,1440,0.413
766673433,Existing Customer,4,Blue,38,3,3,3798,2228,0.413
799020258,Existing Customer,2,Blue,38,1,2,16553,16553,0
719022558,Existing Customer,4,Blue,38,3,3,2305,1132,0.509
709591533,Existing Customer,3,Blue,38,1,3,1774,659,0.629
709518858,Existing Customer,2,Blue,38,1,1,2897,2897,0
714168183,Existing Customer,2,Blue,38,3,3,2186,1169,0.465
823629333,Existing Customer,4,Blue,38,4,1,2444,2444,0
770762133,Existing Customer,3,Blue,38,1,2,3505,988,0.718
780322908,Existing Customer,3,Blue,38,2,3,3281,2370,0.278
827703258,Existing Customer,4,Blue,38,2,2,13426,13426,0
778860783,Attrited Customer,2,Blue,38,2,4,24379,23263,0.046
794540883,Existing Customer,1,Blue,38,2,1,3485,2020,0.42
811889808,Existing Customer,3,Blue,38,5,1,23459,21154,0.098
717756258,Existing Customer,2,Blue,38,6,3,16494,15336,0.07
708693558,Existing Customer,3,Silver,38,2,2,12569,10402,0.172
789312033,Attrited Customer,4,Blue,38,3,3,3874,3414,0.119
771912408,Existing Customer,2,Blue,38,3,1,6674,5272,0.21
708219108,Existing Customer,3,Blue,38,3,3,9959,8816,0.115
758211483,Existing Customer,5,Blue,38,2,3,6895,4581,0.336
801380808,Attrited Customer,2,Blue,38,2,1,25894,23377,0.097
716871633,Existing Customer,1,Blue,38,2,3,12055,10197,0.154
718491708,Existing Customer,2,Blue,38,3,3,16592,15157,0.086
715183308,Existing Customer,3,Silver,38,1,2,33184,32329,0.026
715599633,Existing Customer,1,Silver,38,3,2,34516,34516,0
789175683,Existing Customer,2,Silver,38,3,2,10741,8224,0.234
708968733,Existing Customer,3,Blue,38,3,2,31987,31987,0
772869033,Existing Customer,3,Gold,38,4,3,34516,33174,0.039
818280108,Existing Customer,4,Blue,38,1,1,1820,1820,0
818316108,Existing Customer,1,Blue,38,2,1,2550,1129,0.557
711370458,Existing Customer,5,Gold,38,2,2,15016,13000,0.134
788528958,Existing Customer,4,Blue,38,1,3,9036,9036,0
714938733,Attrited Customer,1,Blue,38,2,2,13174,13174,0
771411408,Attrited Customer,1,Blue,38,3,4,2673,2673,0
779187783,Existing Customer,2,Blue,38,3,1,24533,22720,0.074
757863258,Existing Customer,4,Blue,38,2,1,2396,1509,0.37
711947358,Existing Customer,4,Blue,38,3,1,18991,17783,0.064
711249858,Attrited Customer,4,Blue,38,3,2,29890,29890,0
719071158,Attrited Customer,0,Platinum,38,2,2,34516,34516,0
826451433,Existing Customer,4,Silver,38,1,3,34516,32243,0.066
720698883,Attrited Customer,1,Blue,38,3,3,28605,28605,0
781171908,Existing Customer,3,Blue,38,3,1,3751,1882,0.498
721000833,Existing Customer,0,Blue,38,3,2,3599,3599,0
715830558,Attrited Customer,2,Blue,38,2,1,34516,34119,0.012
717565233,Existing Customer,3,Blue,38,3,2,31346,30028,0.042
768643158,Existing Customer,5,Blue,38,1,3,3842,1383,0.64
708572658,Existing Customer,5,Silver,38,1,2,29531,27443,0.071
721488858,Existing Customer,3,Silver,38,3,2,32417,31546,0.027
710237283,Existing Customer,2,Blue,38,1,1,9546,8586,0.101
770926158,Existing Customer,0,Blue,38,2,2,4132,1615,0.609
809459733,Existing Customer,4,Blue,38,1,2,3220,3220,0
787518258,Attrited Customer,3,Blue,38,3,3,8549,8549,0
715714458,Attrited Customer,5,Blue,38,3,3,4446,4446,0
757256358,Existing Customer,3,Blue,38,3,3,3243,1663,0.487
718578708,Existing Customer,4,Silver,38,3,1,34516,32954,0.045
718316058,Existing Customer,1,Blue,38,3,1,13731,12356,0.1
711684408,Attrited Customer,0,Blue,38,3,1,4935,3361,0.319
779808333,Existing Customer,2,Blue,38,1,2,8881,6980,0.214
809147283,Existing Customer,5,Gold,38,2,1,15987,14615,0.086
820922733,Existing Customer,2,Blue,38,1,2,34516,34516,0
712863183,Existing Customer,3,Blue,38,3,3,10018,9189,0.083
708462258,Existing Customer,1,Blue,38,1,2,5189,4018,0.226
710178558,Attrited Customer,2,Gold,38,3,6,34516,31999,0.073
710858658,Existing Customer,4,Silver,38,1,2,10610,10610,0
714136233,Attrited Customer,4,Blue,38,2,3,34516,34516,0
713520858,Existing Customer,1,Blue,38,3,2,3895,1914,0.509
818987958,Existing Customer,4,Blue,38,1,3,3771,3771,0
755305683,Existing Customer,5,Blue,38,1,4,8983,8983,0
717714633,Existing Customer,3,Gold,38,3,4,14938,14938,0
714885258,Existing Customer,4,Blue,37,1,2,4234,3262,0.23
709327383,Existing Customer,2,Blue,37,1,2,14470,13313,0.08
778493808,Existing Customer,3,Blue,37,2,1,3906,3906,0
820582308,Existing Customer,5,Blue,37,2,2,22913,21385,0.067
715623483,Existing Customer,3,Blue,37,4,0,8567,6872,0.198
711887583,Attrited Customer,2,Blue,37,3,3,5449,3821,0.299
711402333,Existing Customer,2,Blue,37,1,3,3235,2438,0.246
769433508,Existing Customer,1,Blue,37,3,3,2733,914,0.666
798983508,Existing Customer,1,Silver,37,3,2,34516,33076,0.042
715120608,Existing Customer,3,Blue,37,3,2,14546,12843,0.117
720248208,Existing Customer,3,Blue,37,3,0,5731,4154,0.275
721425558,Existing Customer,2,Blue,37,3,2,14543,14543,0
789270033,Existing Customer,3,Silver,37,2,3,34516,34516,0
713308683,Existing Customer,1,Blue,37,2,2,2733,1427,0.478
779462433,Existing Customer,2,Blue,37,3,1,2453,1485,0.395
712981383,Existing Customer,4,Silver,37,2,2,10790,8860,0.179
709122483,Existing Customer,3,Blue,37,3,0,2783,1257,0.548
719451483,Existing Customer,4,Blue,37,3,2,3773,1801,0.523
712899333,Existing Customer,4,Blue,37,2,2,4256,3172,0.255
714578283,Existing Customer,1,Blue,37,3,0,2053,2053,0
716966808,Existing Customer,1,Blue,37,3,3,11722,10055,0.142
769137108,Attrited Customer,2,Blue,37,3,1,1438.3,1438.3,0
710404533,Existing Customer,2,Blue,37,2,1,1438.3,576.3,0.599
712650333,Existing Customer,3,Blue,37,3,2,11959,10294,0.139
711668283,Existing Customer,4,Blue,37,6,3,30948,28544,0.078
715271733,Existing Customer,2,Blue,37,3,0,8520,7706,0.096
788485908,Existing Customer,3,Blue,37,2,3,6224,6224,0
801499908,Existing Customer,4,Blue,37,3,2,4724,2668,0.435
716996583,Existing Customer,3,Blue,37,1,2,3073,1281,0.583
810220833,Existing Customer,4,Silver,37,6,2,15871,13785,0.131
816776283,Existing Customer,4,Gold,37,1,2,34516,32719,0.052
719776608,Existing Customer,2,Blue,37,1,3,3126,3126,0
715764483,Existing Customer,3,Blue,37,2,4,7202,6228,0.135
709328733,Existing Customer,2,Blue,37,3,3,9723,7264,0.253
767049258,Existing Customer,4,Blue,37,3,3,8396,6724,0.199
778137108,Existing Customer,4,Blue,37,1,2,30503,27986,0.083
815472108,Existing Customer,3,Blue,37,3,3,2247,1202,0.465
717961458,Existing Customer,2,Blue,37,1,4,2934,553,0.812
718346658,Existing Customer,2,Blue,37,2,4,1963,606,0.691
771441558,Existing Customer,2,Blue,37,3,3,2608,1019,0.609
756409758,Existing Customer,2,Blue,37,5,4,3203,1127,0.648
715367058,Existing Customer,3,Blue,37,2,3,19044,19044,0
708878508,Existing Customer,3,Blue,37,1,3,2104,837,0.602
710043408,Existing Customer,3,Blue,37,1,4,15610,13562,0.131
779040408,Existing Customer,2,Blue,37,1,2,12181,10479,0.14
713346558,Existing Customer,4,Blue,37,2,4,6784,5893,0.131
708828258,Existing Customer,2,Blue,37,2,3,32641,31090,0.048
769411758,Existing Customer,1,Blue,37,3,4,20013,19091,0.046
814471983,Existing Customer,3,Blue,37,3,3,27310,27310,0
789127533,Existing Customer,4,Blue,37,2,2,32338,30674,0.051
709000008,Existing Customer,3,Blue,37,2,2,10651,9979,0.063
708580908,Existing Customer,3,Blue,37,3,3,14551,12034,0.173
713893308,Existing Customer,3,Blue,37,1,1,3291,1684,0.488
708445608,Existing Customer,3,Blue,37,3,3,3305,788,0.762
803648508,Existing Customer,4,Blue,37,2,3,13882,13124,0.055
797757333,Existing Customer,3,Gold,37,1,2,34516,32936,0.046
798022683,Attrited Customer,1,Blue,37,2,3,25517,25196,0.013
715749108,Existing Customer,3,Gold,37,1,2,34516,32087,0.07
788621658,Existing Customer,1,Blue,37,3,2,1909,156,0.918
814829583,Existing Customer,3,Blue,37,1,3,6453,6453,0
713682708,Existing Customer,2,Blue,37,1,2,10991,9663,0.121
821163408,Existing Customer,3,Blue,37,3,3,16954,15366,0.094
713718558,Existing Customer,3,Blue,37,2,5,2403,2403,0
717595908,Existing Customer,1,Blue,37,1,1,9453,7265,0.231
779284833,Existing Customer,2,Blue,37,3,1,22127,20328,0.081
767587833,Existing Customer,3,Blue,37,1,5,3650,1138,0.688
715455708,Existing Customer,3,Blue,37,3,2,5116,3648,0.287
720580383,Existing Customer,3,Blue,37,2,4,1438.3,1438.3,0
772273983,Attrited Customer,4,Blue,37,3,4,5268,3077,0.416
771503958,Existing Customer,2,Blue,37,1,3,2993,1728,0.423
717332733,Existing Customer,4,Silver,37,2,4,34516,34516,0
721179708,Existing Customer,2,Blue,37,2,3,5758,5758,0
711443808,Existing Customer,2,Blue,37,1,1,2695,1038,0.615
714670533,Existing Customer,3,Blue,37,1,5,24580,22063,0.102
720725058,Attrited Customer,1,Blue,37,3,4,7176,7176,0
787581858,Existing Customer,2,Blue,37,2,4,3132,1666,0.468
771886233,Existing Customer,1,Silver,37,3,5,25270,24180,0.043
